train,test
-312.4867274637588,-312.4867274637588
-352.638674240598,-352.638674240598
-359.4016124132848,-359.4016124132848
-313.54148911661423,-313.54148911661423
-311.8887342630135,-311.8887342630135
-365.10025646463816,-365.10025646463816
-304.99274034027803,-304.99274034027803
-309.2717353202722,-309.2717353202722
-359.17314077621603,-359.17314077621603
-314.357169837016,-314.357169837016
-371.51482109415934,-371.51482109415934
-311.29379901120427,-311.29379901120427
-355.55724936161283,-355.55724936161283
-371.26906506050415,-371.26906506050415
-318.8137954742537,-318.8137954742537
-328.0112592585247,-328.0112592585247
-287.3795175068704,-287.3795175068704
-357.7870526941828,-357.7870526941828
-375.40487535547607,-375.40487535547607
-348.21220228687935,-348.21220228687935
-351.85764409141456,-351.85764409141456
-395.2842281731684,-395.2842281731684
-350.22327659302545,-350.22327659302545
-423.98229775248524,-423.98229775248524
-351.1397487329462,-351.1397487329462
-350.67507560427435,-350.67507560427435
-339.63868581459303,-339.63868581459303
-356.5010198440572,-356.5010198440572
-331.19241728324243,-331.19241728324243
-349.77598828159347,-349.77598828159347
-347.4370090740632,-347.4370090740632
-354.968100648166,-354.968100648166
-343.4101601879758,-343.4101601879758
-408.22101538586406,-408.22101538586406
-325.37446322170194,-325.37446322170194
-306.264142254312,-306.264142254312
-394.9370075698475,-394.9370075698475
-365.77579972117144,-365.77579972117144
-330.5798521422134,-330.5798521422134
-350.3786617843559,-350.3786617843559
-319.971530388979,-319.971530388979
-359.1757285854528,-359.1757285854528
-379.447457753577,-379.447457753577
-352.73915755670816,-352.73915755670816
-366.0719037793398,-366.0719037793398
-362.06305463588484,-362.06305463588484
-362.81371566685965,-362.81371566685965
-369.82718186631575,-369.82718186631575
-419.38322181044435,-419.38322181044435
-385.00067712799995,-385.00067712799995
-344.00478180701555,-344.00478180701555
-360.39721905365553,-360.39721905365553
-362.1082326830447,-362.1082326830447
-350.218790539233,-350.218790539233
-328.99772064788436,-328.99772064788436
-340.40472009928675,-340.40472009928675
-366.094768589828,-366.094768589828
-359.54211348544464,-359.54211348544464
-379.8572251704682,-379.8572251704682
-323.0045688457916,-323.0045688457916
-341.62260448939423,-341.62260448939423
-406.9564287082366,-406.9564287082366
-375.0694858608458,-375.0694858608458
-369.454644915402,-369.454644915402
-361.65843506292975,-361.65843506292975
-324.00961598249125,-324.00961598249125
-336.82409956987493,-336.82409956987493
-331.08299573737514,-331.08299573737514
-345.5961064846136,-345.5961064846136
-379.55943707579485,-379.55943707579485
-331.17609620553566,-331.17609620553566
-324.59231930525345,-324.59231930525345
-363.3704366455389,-363.3704366455389
-364.5319070444612,-364.5319070444612
-393.19876473071514,-393.19876473071514
-317.8574327596515,-317.8574327596515
-393.4009310384196,-393.4009310384196
-356.7035557495482,-356.7035557495482
-364.0376256418314,-364.0376256418314
-374.54284838829545,-374.54284838829545
-326.3383213722246,-326.3383213722246
-350.1254174794105,-350.1254174794105
-331.7089864264261,-331.7089864264261
-328.82880875710987,-328.82880875710987
-300.9443729218521,-300.9443729218521
-297.26140079572593,-297.26140079572593
-308.1765563131,-308.1765563131
-393.0343465576723,-393.0343465576723
-346.2712098401673,-346.2712098401673
-327.2996300135785,-327.2996300135785
-338.64406554524305,-338.64406554524305
-368.2140217577844,-368.2140217577844
